isrs_code;latitude;longitude
NLAMS002200480200020;52.3659024122574;4.90194830893166
NLAMS002200480800028;52.3589039266896;4.90477234133116
NLAMS002205796300004;52.3762232958826;4.91088549807701
NLAMS002255924900033;52.3563289244836;4.97019969143418
NLAMS002330568300271;52.3781918259725;4.96662404872875
NLAMS002340555600010;52.3867279848042;4.91385644883697
NLAMS002340555800015;52.3896865285488;4.91813997736922
NLAMS002340556100026;52.3990934659522;4.92149301427202
NLAMS002340556300033;52.4048213377894;4.92502398692059
NLAMS009434837700001;52.3423852793076;4.84660436116269
NLAMS009526041900004;52.3729477853019;4.94864731721584
NLAMS009526042100009;52.3722824409762;4.94232647588531
NLAMS0212A0474000004;52.3754229852472;4.86444353374037
NLAMS0212B0462200001;52.3881408936536;4.88573668554195
NLAMS0212B0462400004;52.3884090245142;4.8901418135271
NLAMS0212B5780300011;52.3829861916287;4.89175798737868
NLAMS0212C0712200039;52.3483797591666;4.89923517040398
NLAMS0220A0460700001;52.3709072068292;4.91448016753033
NLAMS0220A0461100005;52.3692545885959;4.91893242399254
NLAMS0220A0712800009;52.3672237128476;4.92526168483909
NLAMS0220B0461900007;52.375108601398;4.92131898534791
NLAMS0220C0461300001;52.3746861999092;4.91104349572699
NLAMS0220C0461700004;52.3727069405398;4.90778983455888
NLDOR006744806200002;51.8117120659088;4.65436537394337
NLDOR007586368000001;51.8185902056664;4.67599627380288
NLDOE000830362500008;52.0073766517888;6.13094168693078
NLDOE000830362800054;51.9983548788132;6.19412146898272
NLDOE000830642300022;52.0024501635934;6.1495019625616
NLDOE000840697700201;52.0193767062104;6.12966724527593
NLDEL000810833700335;52.2371408370887;6.64119316318143
NLDEL000810834000362;52.2462938803696;6.67681772488398
NLDEL000810834400393;52.2523306172823;6.72037645997822
NLDEL000820835600004;52.2420424454632;6.65118714475115
NLDEL000820836000015;52.2519031701432;6.64948335335219
NLDEL000820836200039;52.273816630544;6.64371695881017
NLDEV000840698500580;52.255525135427;6.1459597858059
NLDEV0084B0373600003;52.2449830667765;6.16814794724151
NLDEV0084B0373800004;52.2447338068322;6.17007847113471
NLDEV0084B0374000007;52.2442150615713;6.17429921299527
NLDHE001270440900151;51.6260680553468;4.2547926195275
NLDHR002350463400001;52.9463978750773;4.78692234512519
NLDHR002350463600013;52.9548221610053;4.7798863693798
NLDHR002450515100003;52.9130676343421;4.8007345523566
NLDHR0234B0487700001;52.9495368585225;4.78179070580568
NLDHR0234C0384300006;52.9537561845541;4.77792682811333
NLDHR0234C0384700019;52.9613806687958;4.7681592229069
NLDHR0235A0463800001;52.960487678574;4.77428481261621
NLDIN0126D0694200089;51.6123722379239;4.42655089528586
NLDIN0126D0694400097;51.6196980949727;4.42532277459897
NLDOK000270319900173;53.325616503039;6.02187930513692
NLDOK000270320700199;53.3261389947038;5.98780010440716
NLDRO002310524300455;52.573235343935;5.75268964974745
NLDRO002310555200396;52.5285144507125;5.7087818803211
NLDRO002310767500386;52.5245674465122;5.69608673953506
NLDRO002310767700413;52.5422188463801;5.71820673642734
NLDRO002320771400535;52.5085459754067;5.76542816330815
NLDRO002320771600569;52.5384222138225;5.77351550545626
NLDRO002320771800616;52.5788383325707;5.75794723977952
NLGRQ000030503400020;53.2360820807631;6.57834187665876
NLGRQ000030504000107;53.2609790102379;6.45793800837788
NLGRQ000030504200146;53.2552467119331;6.39976837593771
NLGRQ000030747300028;53.2393140860172;6.56770569107948
NLGRQ000030747500037;53.2426864805367;6.55662400260888
NLGRQ000030747700153;53.2530423866933;6.39078712108345
NLGRQ000040747900009;53.2139842909928;6.54666876239834
NLGRQ000044438700005;53.2143854896401;6.55204025808137
NLGRQ000050748300016;53.2455048165455;6.48027257941405
NLGRQ000060344500012;53.2171279647835;6.58035508064458
NLGRQ000060344700016;53.2150493660056;6.5760562857025
NLGRQ000060345100020;53.2126276456595;6.570439978175
NLGRQ000060346200035;53.2187792403786;6.55776478108241
NLGRQ000060346600041;53.2191257068802;6.54849376891366
NLGRQ000060346800046;53.220976482541;6.5422792466645
NLGRQ000060347300064;53.2346580975036;6.52994566255666
NLGRQ000060347700093;53.2564809927276;6.50905681302847
NLGRQ000065661500075;53.2434275383752;6.52364699711122
NLGRQ000090327400005;53.2426575924311;6.57344657091745
NLGRQ000130331300009;53.2142579458474;6.59961273380778
NLGRQ000130331500009;53.2140800802487;6.59970400656221
NLGRQ000130331700024;53.2028138206942;6.60954997241836
NLGRQ000130331900034;53.1966498645704;6.62209222633904
NLGRQ000130332100057;53.1853101908088;6.64938366708322
NLGRQ000135923600009;53.2135827024933;6.59989917882553
NLGRQ000200510100271;53.2032368708613;6.56334924617305
NLGRQ000200510700280;53.210782;6.559292
NLGRQ000202252200282;53.2128977337123;6.55871656890181
NLGRQ0003A0310400003;53.2317104531757;6.58083875574755
NLGRQ0003A0310600008;53.2293188176645;6.57553436349234
NLGRQ0003C0506200103;53.2119196012352;6.48754984513279
NLGRQ0003C0506400105;53.2128766097119;6.48951030451174
NLGRQ0003C0506600111;53.2150976977084;6.49728064248972
NLGRQ0003C0506800113;53.2158886398891;6.50059806934664
NLGRQ0003C5917400122;53.2148169377183;6.51302709997122
NLGRQ0013B0313100014;53.2018674069332;6.60049473055201
NLGRU000610342400023;53.1162651006467;5.83700606726335
NLGRU0021B0318600010;53.0953073034864;5.83277815671675
NLGWO000110364200011;53.2434565610241;6.6550133986386
NLGWO000110643700001;53.2367012571729;6.64588874720746
NLGWO000110643900017;53.2473247264073;6.6610392299473
NLHST001240584500403;51.4983440814011;5.20665426696987
NLHTB001210399000065;51.6916416767702;5.30823770615467
NLHTB001210399400072;51.688295455684;5.31664513917436
NLHTB001210672900029;51.714714830367;5.27618073362755
NLHTB001210673100048;51.7026532279691;5.29129311521224
NLHTB001210673300054;51.6985445694297;5.29725975654198
NLHTB001210673900078;51.6871605828411;5.32461213444555
NLHTB001210674100094;51.6838009815957;5.34765221388266
NLHTB008464209300004;51.7041123768956;5.28083828253507
NLHTM000840698700920;52.497100158367;6.05784552150628
NLHTM000846412200912;52.4897740233979;6.06176300241604
NLHTR001030734900267;51.9618033486774;5.76666582136617
NLHUI002290696100126;52.3039674016955;5.31456241458103
NLHUI0229B0425100015;52.3056440235333;5.26390240643186
NLHUI0229B0688000023;52.2998905501504;5.26784916329332
NLHUI0229B0688400028;52.2959303018407;5.2652424462657
NLHUM001190815000017;51.7701728671564;5.85090602999658
NLHUM001500812601331;51.7584927930949;5.83829371676042
NLHVE000750591900333;52.7662099376477;6.24796636882469
NLIJI001030735700821;51.9976903104458;5.0784200064731
NLIJI0226B0720000053;52.0273719317629;5.03918790170886
NLIJM0233Y5126800143;52.4676508102236;4.60584448482023
NLIJM0233Y5127000147;52.4672940377893;4.61179251594768
NLIJM233Y20554900007;52.4641239350564;4.59047312347364
NLIJI001034448500822;51.9974888407778;5.07757851532054
NLITT001230807300039;51.1803454740387;5.84895530241358
NLKAM000840437101079;52.5596873258451;5.91901761628048
NLKAM000840699101057;52.5419404931782;5.93188884216848
NLKAM0084D5790100006;52.5677048490253;5.91571193890525
NLKGZ002360563600050;52.4577882270051;4.81258882739127
NLKGZ002360564300056;52.4629378159954;4.812555912351
NLKHO000300614200031;53.2235020698911;6.03225174097765
NLKHO000300614500031;53.2237898425118;6.03211909428977
NLKLM000310617900099;53.2721018848418;6.14074570739733
NLKLM000310618900143;53.247151796412;6.18835048215334
NLKLM000312256700154;53.2381404455606;6.19423606275136
NLKLM0031A0661900016;53.2843238169681;6.15644061756084
NLKPL001370519200038;51.4973712057575;4.00458773262612
NLKRM002370569900072;52.493222831873;4.77259866734762
NLKRM002370570100073;52.4936816365613;4.77272681238922
NLKRM002370570300073;52.493924904222;4.77279475719662
NLKRP0102A0606600023;51.9001147968126;4.59525182548223
NLKWK150F10781000008;51.7546728898091;5.839097073089
NLAMS0220C0714000012;52.3680836180777;4.89898703082429
NLAMS0220C2258000015;52.3663556859578;4.90088501870077
NLAMS212B10463000003;52.3856621194801;4.88582230007608
NLAMS212B20463200001;52.3870863600336;4.88984825637341
NLAMS212B30707100003;52.3803509438869;4.88828735882766
NLAMS212B30707300006;52.3780671234308;4.88616483745414
NLAMS212B30707500009;52.3760229593363;4.88429688587959
NLAMS212B30707900013;52.3723755447505;4.88288658928851
NLALK002340557700383;52.616584073103;4.76807998844579
NLALK002340558100405;52.632239682571;4.75451982093188
NLALK002340558600412;52.6356610696491;4.74742231564735
NLALK002340559300424;52.6465947555702;4.74390490330847
NLALK002420670700000;52.6330016128592;4.75303316124103
NLALK002420670900009;52.6395829498045;4.75833617502234
NLALK002430513000005;52.6248721119878;4.7746910074812
NLALK002430749300015;52.6323590099772;4.7807995496627
NLAPP000010353100197;53.3063271472191;6.85498549800241
NLAPP000010353300218;53.311424587247;6.88438032428046
NLAPP000110365300144;53.3140855820037;6.78717410565034
NLAPP000110365500151;53.3154195304422;6.79682180297107
NLAPP000110366000191;53.319877599612;6.85338649014841
NLAPP000110366400198;53.3201291746012;6.86187955946525
NLAPP000110366600203;53.3216811328072;6.86819102160631
NLAPP000115443300211;53.3224594177318;6.87912835344302
NLAPP0011D0604900004;53.3215687608783;6.85227511721918
NLAPP0011D0605200005;53.3215202171009;6.85432162899259
NLAPP0011D0605400007;53.3210037806194;6.8563813609362
NLAPP0011D0605600007;53.3209520974461;6.85733102651483
NLDRO002326285200557;52.5279173023301;5.77211464411206
NLDRO0231D0714700010;52.562051690864;5.71936663826275
NLDZL000110644900218;53.3241958971089;6.88858645041814
NLDZL000110645100225;53.3219433287494;6.89844710102755
NLDZL000110645300237;53.3226239957266;6.91203730966575
NLDZL000115921700240;53.3252155438076;6.91480420926364
NLDZL0001A0309800015;53.3203513093707;6.9164980463046
NLDZL0011F5727000003;53.3215608567971;6.91632106460656
NLDZL0011F5727200000;53.3233061816915;6.91376120535309
NLDZL007634613000001;53.328810173797;6.92838843547257
NLECH001500796100360;51.106799404975;5.84920245196572
NLEDM002400385300033;52.5130868648345;5.05841270690706
NLEDM002400385600039;52.5115531673724;5.04949645503096
NLEDM002400385800040;52.51141219852;5.04881731101275
NLEDM002400386000041;52.5111020753051;5.04717084768313
NLEDM002400386200043;52.5110480247629;5.04452079573587
NLEDM002400386400043;52.5110476037638;5.04412308074864
NLEDM002400386600043;52.5110472374103;5.04376955625466
NLEDM002400386800045;52.5114126561787;5.04064720866467
NLEFE000810830900020;52.1585773378528;6.21617829476417
NLEFE000810831100033;52.1602078915044;6.23395248360779
NLEFE000815903200018;52.1592219947744;6.21269201365934
NLEIN0124C0776400024;51.4711047435314;5.39206210645743
NLEIN0124C0776600024;51.4710149825671;5.39206734979915
NLEIN0124C0776800037;51.4606617981543;5.39778103039621
NLEIN0124C0777000042;51.4572148847576;5.40259343910613
NLEIN0124C0777200061;51.4442138774366;5.42058407996009
NLEIN0124C0777400067;51.4399267149948;5.42656831607739
NLEIN0124C0777600070;51.4378486397023;5.42941298135644
NLEIN0124C0777800079;51.4347395852843;5.43990610932139
NLEIN0124c6382200050;51.451422528075;5.41061123049782
NLEIN0124c6383800053;51.4489873250994;5.41398063685599
NLELO001500794300179;50.9593616033997;5.75624126979509
NLELZ000090327800050;53.2778050833784;6.60181386823343
NLELZ000090328000050;53.2778949809029;6.60179975686602
NLENG000270319300089;53.3163145905632;6.13942756013155
NLENK251B10423900001;52.7007619961297;5.29333243525751
NLENK251B20424300001;52.700620026712;5.2950557805883
NLENK251B20424500005;52.7039105549341;5.29619613957801
NLENS000810835400482;52.2317394753035;6.84119111757825
NLEPL001500813601827;51.7387373638938;5.30423010049148
NLERP001210400400289;51.585425795951;5.57504526682079
NLFAR000010353900260;53.3205097872861;6.94053943654592
NLFAR0001B0310000004;53.314658818282;6.9416919254931
NLHAA002020469300078;52.3860307724471;4.64741702262133
NLHAA002020470600091;52.3793112487724;4.63820862218757
NLHAN001370520400086;51.4544413691945;4.01003389740429
NLHBG000800601200248;52.5695132233521;6.6440609969531
NLHBG000800830500265;52.5822047095468;6.65794446536058
NLHEJ001500811801167;51.6636576011893;5.96392696102552
NLHLM001210675200412;51.4972580125865;5.67715890290152
NLHLM001214600100417;51.4942494139937;5.67923252432932
NLHPT000650635400033;53.1625074277518;5.68462547085271
NLHRD0229E0425800016;52.3521549922688;5.62351212730083
NLHRE000200508600166;53.1170694791909;6.60481865744549
NLHRE000200509200225;53.1675722701553;6.58963289557769
NLHTB001210398800062;51.6935069006464;5.30398904308271
NLHTB001210399200071;51.6887361173956;5.31496166361332
NLHTB001210399600109;51.6809024112567;5.36777123237556
NLHTB001210673600059;51.695761674958;5.30110112857541
NLHUI0229B0688200025;52.2978392756243;5.26702067232687
NLHUM001190815200034;51.7846927734093;5.84047008445357
NLHAA002020469100067;52.3952599805373;4.6514597364968
NLHAA002020470100083;52.3829268567001;4.64298644960983
NLHAA002020470400089;52.3801632627251;4.64123090279072
NLHAA002020470800094;52.3767672204604;4.64030475301656
NLHAL001290790600147;51.5369203239267;4.23284699129078
NLHAN001370519500069;51.4694073256851;4.00600988437434
NLHAN001370519800070;51.469138359464;4.00604320445755
NLHAN001370520100083;51.4570014635054;4.0091334866597
NLHAS000860498700116;52.5918304193886;6.08511155282332
NLHAS0086B0587000001;52.5894707432512;6.09177625633663
NLHAS0086B0587200003;52.59115139301;6.09178084256276
NLHAS0086B0587400005;52.5927867483924;6.09052499116801
NLHBG000800601000237;52.5594903240395;6.64061168680712
NLHBG000800601400280;52.5937751458812;6.67044923627868
NLHDL001500813801849;51.7401779175956;5.27424515231288
NLHDL001500814001853;51.7397299097309;5.26858199594384
NLHEE001230806600018;51.1707322484446;5.8742610683811
NLHEE001230806800027;51.1743741119635;5.86259831479719
NLHEE001230807100038;51.1801440868877;5.84915421030378
NLHEE001500796900455;51.1759952382027;5.9196713492164
NLHEE0123A0816600014;51.1764450308078;5.88175714921643
NLHEG000560339200012;52.9777187458856;5.62414638635645
NLHEG0056A5287400009;52.9688269593296;5.61525602207018
NLHGL000810834600417;52.2510786419482;6.7542265082992
NLHGL000810834800426;52.2502640052432;6.76739212331159
NLHGL000810835000441;52.2477456894469;6.78915225750625
NLHGL000812264200451;52.2462228554463;6.80333734157497
NLHGL000812264400451;52.2461959972272;6.80358612999789
NLKWK150F10781200016;51.7532987838667;5.82782931371374
NLKAI0211B0657000007;51.909153196677;4.58325615258687
NLKAM0084D0701700006;52.5675771113618;5.91563533292433
NLKLM000210354200000;53.2371586238383;6.21257808460346
NLKRM002370570500078;52.4978398236022;4.77384625918236
NLKWK001500812301307;51.755255151148;5.87075292889325
NLKWK0150F5871300013;51.7528187434318;5.85884667620876
NLKWK150F10780800004;51.7548787976345;5.84476093554425
NLLAV227A10529700087;52.2025710629329;5.02146992818926
NLLCH000810831300074;52.1658379778094;6.29343114274254
NLLCH000810831500097;52.1661782771072;6.32717401616655
NLLCH000810831800112;52.1663888463965;6.34868036924775
NLLCH000810832000144;52.1666826828451;6.39500880840611
NLLCH000810832200162;52.1653743107529;6.42199160042179
NLLCH000810832400193;52.1753405798728;6.46244059815763
NLLEE0003C0504900001;53.2529585889753;6.37889851050777
NLLEE0003C0505100014;53.2422798703148;6.38892607966392
NLLEE0003C0505500047;53.2160551246778;6.40941991013007
NLLEE0003C0505700066;53.2106239049028;6.43482052678713
NLLEE0003C0506000084;53.2076481773201;6.46140917261399
NLLEO000650635600048;53.1546304785623;5.6720436381658
NLLEY002300441100344;52.5271509739839;5.43413370149794
NLLEY002320770600356;52.4111167412805;5.58750936988911
NLLEY0231A0723800033;52.4866152496906;5.43220395716018
NLLEY0231A0724000042;52.4943060535222;5.43128530183542
NLLEY0231B0787800099;52.4146515857267;5.58743919507097
NLLGD000120330000001;53.2362071562904;6.65050918473486
NLLGD000120330200023;53.235333564594;6.68376794227112
NLLGD000120330400042;53.2351821057072;6.71180252010106
NLLGW0040A0418600057;52.9775246535271;5.69724372910116
NLLGW0045A0398400009;52.9671156079377;5.70894315434067
NLLMR000210356800570;52.9106340181156;5.69989417330243
NLLMR000440367800028;52.88695777444;5.73744817478243
NLLMR000460361900042;52.8440008851938;5.71081256077311
NLLMR000460362100046;52.8453739210921;5.7071609219039
NLLMR000460362300051;52.8469012418492;5.70004267074717
NLLMR000940499800004;52.8376728599199;5.7139698257924
NLLMU002170392400048;52.2206849168988;4.67157261388721
NLLMU002170656600043;52.2215995946891;4.67896561862822
NLLNT001010798600259;51.8521942518534;5.85661573946351
NLLRU002120533900259;52.2306239447769;4.66969370372335
NLLSH001240586100657;51.5119994943698;5.56600186016971
NLLSH001240821700673;51.5134180252435;5.58813476811937
NLLSH001240821900686;51.5138219042665;5.60695045121486
NLAPP0011D0605800009;53.3211898756275;6.8592214434985
NLAPP0011D0606000009;53.3214339131172;6.85997861805474
NLAPP0011E5688600001;53.3178739177261;6.85620981222855
NLARM0134B0488500010;51.4998115382432;3.6501412423891
NLARM135C10730600007;51.5235162328746;3.72913436552671
NLRTM001020646100104;51.917133774603;4.49576102634618
NLRTM001020788000115;51.9093682185563;4.48544878096261
NLRTM001150351000105;51.9020803699621;4.21140677301867
NLRTM001160349900007;51.8910760024835;4.22928355660446
NLRTM0102B0316800016;51.8974799382089;4.53057299855096
NLRTM0102C0357400007;51.913197058376;4.49872085977813
NLRTM0102C0357800016;51.9082513153246;4.48880325626538
NLRTM0102D0419000008;51.9206081206224;4.50537979306034
NLRTM0102E0317500003;51.9124247618327;4.48330079433888
NLRTM010384774800003;51.9056103373998;4.51326349840168
NLRTM010404775400004;51.9140224030708;4.50670909479069
NLRTM010874784600001;51.9211865948296;4.49812325908093
NLRTM0201O5776800004;51.9057795037534;4.44933837349046
NLRTM102C10317000001;51.9105651069112;4.49618620634827
NLRTM102E10604700007;51.9178204113393;4.49064241577878
NLBNH000620634800001;53.170239;5.861908
NLBST001240820200529;51.4931291400507;5.38548822100274
NLBST001240820500537;51.4938158956591;5.3974413079415
NLBST001240820900552;51.5004609721304;5.41615034618249
NLBST001240821300560;51.5031696308236;5.42627200470177
NLBST001245052900541;51.4954970449477;5.40217722843614
NLBST0124C0775700002;51.4911854111508;5.39109735521527
NLBST0124C0776000003;51.4900709341689;5.39114729052724
NLBST0124C0776200008;51.4852530201775;5.39136309783135
NLAST001210677000533;51.39677;5.725388
NLBED000090328400078;53.301045;6.600955
NLCUB001030735300706;51.960606;5.213304
NLDOR001010577001143;51.8233794573565;4.70580023716158
NLDOR001080683700224;51.7171441382725;4.63682097495043
NLDOR001085770200219;51.7183385886238;4.64332451590709
NLDOR001100552800011;51.8170155546697;4.68818820152748
NLDOR001100554000049;51.8048173355115;4.73764837294503
NLDOR001100554300073;51.7925989995559;4.76260973044783
NLDOR006664539000002;51.819168347544;4.66818205900883
NLDOR006684539200004;51.8156861765094;4.66349740374529
NLDOR006684560800002;51.8152808375263;4.66123087906451
NLFAR0014A5697400018;53.2975287827249;6.99888860579727
NLFAR001B10310200029;53.3047157310496;6.97354355177271
NLFEE0005A0626300002;53.2619197662455;6.48294727838624
NLFFJ001260732800297;51.6141986234164;4.45702187772617
NLGBC001500795700298;51.0570882646456;5.80810651045673
NLGBV001500811400782;51.3953001545258;6.15312027058225
NLGEN001500812001201;51.6931680845999;5.95861057549393
NLGKN000030504400206;53.2490582585222;6.31307165150548
NLGKN000036110900249;53.2420537554463;6.2486686003905
NLGKN0003B0394600016;53.2352937517515;6.31449011446113
NLGKN0003B0394800032;53.2211496691165;6.31684291402608
NLGKN0003B0395000040;53.2137488346175;6.31751953529535
NLGKN0003B4960400001;53.248392512218;6.31393726291191
NLGND001500814201964;51.7358975686853;5.11871532567352
NLGOE001360518800062;51.5095679474651;3.89108946173638
NLGOE001360519000065;51.506729008975;3.89105611907852
NLGOO000810833300290;52.2237454519639;6.57911078541573
NLGOR001040551700205;51.8518936325336;4.98123014611889
NLGOR001040552000224;51.8362466687789;4.97404474189048
NLGOR001040786500211;51.846736683937;4.97922807264456
NLGOR001050486800003;51.8351052563586;4.97707109307747
NLGOR001050724200020;51.84578649427;4.99220164664324
NLGOR001055781800020;51.8460446584688;4.9923910036646
NLGOR001055782100020;51.8459176713289;4.99229784482015
NLGOR0104A0524100005;51.8318320922462;4.96636682753078
NLGOR0104A0762800022;51.8351096928434;4.9454563613631
NLGOR0104A0763200035;51.8379662839277;4.92739215086283
NLGOR0105A0688800003;51.8323396788809;4.97765487335148
NLGOR0105A0689000006;51.8300588184715;4.97679114010952
NLGOU002130435800014;52.0114066212078;4.70239433434895
NLGOU002130436000018;52.0085052152427;4.70489565821961
NLGOU002130696900023;52.0065222418656;4.71195919806087
NLGOU0226B6048300326;52.0089001506539;4.73217736427756
NLGRM001500812801411;51.7693517137929;5.73700025901561
NLGRQ000010352400012;53.2261865644313;6.6122636436842
NLGRQ000010352700028;53.2323596178207;6.6347457291574
NLGRQ000030502500005;53.2260357745829;6.59370103273384
NLGRQ000030503100015;53.2335882216106;6.58426524127491
NLUTG0236E0670500027;52.5287746044137;4.72071433524657
NLBTS002415470000196;52.5854515786;4.98248563844
NLALK002420671500032;52.6384181074239;4.79092269497239
NLORL002420397900061;52.6324765303787;4.83152567222047
NLURS002420671800092;52.6341212224193;4.87560469796227
NLURS0242A0398200001;52.6343602989942;4.87680486823181
NLKRI0242A0672000016;52.6467983196638;4.86917300362511
NLHHW0242A0672300033;52.6604114157146;4.86678348589364
NLOBD0242A0672500051;52.6755233175139;4.87409002781334
